Date,Open,High,Low,Close,Adj Close,Volume
2008-04-14,74.790001,76.019997,74.699997,75.540001,49.050587,4447000
2008-04-15,76.089996,76.750000,74.910004,75.949997,49.316822,5458400
2008-04-16,76.750000,79.169998,76.519997,79.019997,51.310257,7640200
2008-04-17,77.849998,80.000000,77.610001,78.589996,51.264603,9966100
2008-04-18,81.029999,85.449997,81.000000,85.279999,55.628506,20117900
2008-04-21,83.889999,84.449997,82.050003,83.330002,54.356522,9813300
2008-04-22,83.139999,83.339996,81.349998,82.010002,53.495483,5720100
2008-04-23,82.500000,82.769997,81.370003,81.690002,53.286736,4773400
2008-04-24,81.680000,82.500000,80.519997,81.820000,53.371540,5305700
2008-04-25,82.529999,82.889999,81.209999,82.250000,53.652054,4084500
2008-04-28,82.599998,83.599998,82.300003,83.029999,54.160816,4683900
2008-04-29,82.760002,83.089996,81.400002,81.510002,53.169334,4509500
2008-04-30,82.349998,83.309998,81.650002,81.879997,53.410686,6032000
2008-05-01,81.919998,82.669998,80.550003,82.349998,53.717262,5369900
2008-05-02,83.290001,83.639999,82.120003,82.800003,54.010792,4511400
2008-05-05,83.029999,83.029999,82.000000,82.750000,53.978176,3944500
2008-05-06,81.779999,83.489998,81.779999,83.230003,54.291294,4163100
2008-05-07,82.750000,83.639999,81.470001,81.629997,53.247612,4932000
2008-05-08,82.099998,82.730003,81.510002,82.419998,53.762924,3065500
2008-05-09,81.970001,82.389999,81.330002,81.760002,53.332390,3818900
2008-05-12,82.230003,84.220001,81.709999,83.820000,54.676128,5167200
2008-05-13,84.209999,84.500000,82.699997,84.070000,54.839241,4592000
2008-05-14,83.040001,84.099998,82.169998,82.750000,53.978176,6859800
2008-05-15,82.760002,84.139999,82.400002,83.500000,54.467415,4633300
2008-05-16,83.769997,83.970001,82.589996,83.699997,54.597885,5242000
2008-05-19,83.900002,85.959999,83.629997,84.279999,54.976215,6906700
2008-05-20,83.919998,84.050003,82.750000,83.839996,54.689182,5570300
2008-05-21,83.830002,85.739998,83.040001,83.400002,54.402187,7220200
2008-05-22,83.650002,83.720001,81.940002,82.220001,53.632488,5026900
2008-05-23,81.959999,82.989998,80.599998,81.550003,53.195415,5674900
2008-05-27,81.430000,82.230003,80.839996,81.949997,53.456360,4871400
2008-05-28,82.330002,83.370003,82.110001,83.190002,54.265198,4773700
2008-05-29,83.199997,83.910004,82.589996,82.779999,53.997753,4195900
2008-05-30,83.190002,83.190002,82.230003,82.639999,53.906433,4921700
2008-06-02,82.440002,83.120003,81.790001,82.330002,53.704220,5882900
2008-06-03,82.720001,83.300003,81.660004,82.419998,53.762924,4960200
2008-06-04,82.349998,83.650002,82.000000,82.459999,53.789017,5724100
2008-06-05,81.870003,82.800003,81.000000,82.730003,53.965126,6968200
2008-06-06,81.879997,82.260002,79.989998,79.989998,52.177818,9444800
2008-06-09,80.070000,81.059998,79.660004,80.809998,52.712723,5828900
2008-06-10,80.300003,81.040001,79.830002,80.099998,52.249577,5986000
2008-06-11,79.849998,80.110001,78.519997,78.930000,51.486389,9400100
2008-06-12,79.540001,81.790001,79.540001,80.500000,52.510483,8053500
2008-06-13,80.870003,82.349998,80.650002,81.500000,53.162823,5732500
2008-06-16,81.379997,81.510002,80.550003,80.910004,52.777939,4537700
2008-06-17,81.480003,81.580002,80.610001,80.690002,52.634441,4516000
2008-06-18,80.339996,80.750000,79.470001,79.699997,51.988678,5739200
2008-06-19,79.570000,80.339996,78.730003,79.480003,51.845173,6049100
2008-06-20,79.000000,79.639999,78.519997,79.080002,51.584232,9064400
2008-06-23,79.419998,80.239998,79.110001,80.000000,52.184345,6140900
2008-06-24,79.540001,79.680000,76.580002,76.639999,49.992626,13075000
2008-06-25,77.080002,77.419998,76.000000,76.580002,49.953472,8075200
2008-06-26,75.169998,75.820000,73.889999,74.279999,48.453171,14485800
2008-06-27,74.180000,74.849998,72.690002,73.750000,48.107460,11011800
2008-06-30,73.760002,74.260002,72.559998,73.820000,48.153118,6650600
2008-07-01,72.980003,74.209999,72.089996,74.089996,48.329231,9203000
2008-07-02,74.010002,74.190002,70.339996,70.419998,45.935268,11513100
2008-07-03,70.029999,70.750000,68.930000,70.309998,45.863499,7280100
2008-07-07,70.720001,71.750000,70.000000,70.809998,46.189667,11684900
2008-07-08,71.019997,71.440002,68.760002,69.510002,45.341679,10497600
2008-07-09,70.320000,70.779999,68.330002,68.430000,44.637188,7059100
2008-07-10,68.519997,68.989998,66.680000,68.419998,44.630669,9874200
2008-07-11,67.510002,70.610001,67.000000,69.809998,45.537369,11521800
2008-07-14,70.790001,70.790001,68.949997,69.669998,45.446045,6405900
2008-07-15,68.970001,69.250000,65.849998,67.040001,43.730495,11041700
2008-07-16,67.110001,70.739998,66.529999,70.529999,46.007030,10684300
2008-07-17,69.949997,72.150002,69.949997,71.830002,47.135704,9091200
2008-07-18,72.070000,72.129997,70.370003,70.889999,46.518871,7693400
2008-07-21,71.379997,73.639999,70.550003,73.230003,48.054417,10184800
2008-07-22,75.129997,75.870003,73.750000,74.980003,49.202778,12434000
2008-07-23,73.949997,74.250000,71.669998,72.419998,47.522881,9295800
2008-07-24,72.639999,72.720001,69.589996,69.779999,45.790493,8108600
2008-07-25,69.959999,71.080002,69.800003,70.480003,46.249836,4727300
2008-07-28,70.379997,70.769997,69.110001,69.190002,45.403313,5740500
2008-07-29,69.599998,71.300003,69.419998,70.989998,46.584488,5234700
2008-07-30,71.519997,72.269997,70.620003,72.070000,47.293198,4820500
2008-07-31,71.629997,71.629997,69.370003,69.519997,45.619854,7185500
2008-08-01,69.669998,70.000000,67.879997,68.139999,44.714306,6723700
2008-08-04,68.199997,68.739998,67.190002,67.430000,44.248375,7415700
2008-08-05,67.860001,68.379997,67.339996,68.180000,44.740551,6008700
2008-08-06,67.779999,71.559998,67.360001,70.510002,46.269516,7390800
2008-08-07,70.070000,70.610001,68.699997,68.930000,45.232708,7077800
2008-08-08,69.120003,71.940002,68.389999,70.900002,46.525436,6544300
2008-08-11,70.629997,71.370003,70.050003,70.800003,46.459816,3746900
2008-08-12,70.790001,72.080002,70.440002,71.809998,47.122585,5705300
2008-08-13,69.559998,70.050003,67.720001,69.830002,45.823284,9399200
2008-08-14,68.930000,71.360001,68.260002,70.290001,46.125145,5671200
2008-08-15,70.610001,71.360001,69.800003,70.349998,46.164509,5060800
2008-08-18,70.440002,71.050003,68.690002,69.220001,45.423004,5527400
2008-08-19,68.949997,69.309998,68.250000,68.690002,45.075203,4299800
2008-08-20,68.889999,69.320000,67.900002,68.800003,45.147392,6401900
2008-08-21,68.160004,69.250000,67.610001,68.699997,45.081764,5100700
2008-08-22,69.220001,70.610001,69.089996,70.269997,46.112011,4257500
2008-08-25,70.010002,70.150002,68.139999,68.559998,44.989891,4549800
2008-08-26,68.650002,69.040001,67.930000,68.680000,45.068626,3391400
2008-08-27,68.639999,69.860001,68.620003,69.559998,45.646114,3145100
2008-08-28,70.250000,71.809998,70.139999,71.680000,47.037285,5520700
2008-08-29,71.339996,71.970001,70.459999,70.730003,46.413891,4905300
2008-09-02,71.500000,72.000000,68.650002,69.080002,45.331131,6906600
2008-09-03,68.959999,69.110001,67.190002,67.730003,44.445229,8432000
2008-09-04,66.000000,66.000000,63.000000,63.939999,41.958202,13684600
2008-09-05,63.790001,64.440002,62.919998,64.070000,42.043507,9263500
2008-09-08,66.190002,67.070000,63.279999,64.580002,42.378185,7218000
2008-09-09,64.889999,65.000000,61.380001,61.380001,40.278286,10056300
2008-09-10,61.950001,63.990002,61.709999,62.820000,41.223236,7916800
2008-09-11,62.410000,64.809998,61.209999,64.809998,42.529102,9008200
2008-09-12,63.980000,65.680000,63.160000,65.459999,42.955650,6967900
2008-09-15,63.299999,64.849998,63.020000,63.209999,41.479176,7801200
2008-09-16,61.869999,65.320000,61.849998,64.730003,42.476608,10035200
2008-09-17,63.480000,65.449997,62.799999,63.150002,41.439804,9294000
2008-09-18,63.869999,65.500000,60.040001,65.320000,42.863785,12983300
2008-09-19,70.889999,74.500000,65.959999,66.489998,43.631538,15758600
2008-09-22,66.410004,66.839996,64.599998,64.599998,42.391300,5921200
2008-09-23,64.660004,65.730003,63.009998,63.540001,41.695721,6573900
2008-09-24,63.900002,64.330002,61.240002,61.740002,40.514542,6657400
2008-09-25,62.380001,63.220001,60.750000,61.959999,40.658909,7755400
2008-09-26,60.930000,64.199997,60.669998,64.129997,42.082874,8264000
2008-09-29,62.549999,63.380001,58.110001,59.889999,39.300529,12504600
2008-09-30,61.349998,61.459999,58.200001,59.599998,39.110245,10165500
2008-10-01,58.709999,59.029999,54.889999,56.950001,37.371277,15614000
2008-10-02,56.009998,56.250000,51.910000,52.220001,34.267391,15011700
2008-10-03,53.700001,55.650002,50.980000,51.209999,33.604618,11596500
2008-10-06,50.180000,50.779999,45.770000,49.200001,32.285633,17852500
2008-10-07,50.689999,52.759998,47.080002,47.330002,31.058514,13518900
2008-10-08,46.380001,50.209999,45.820000,47.650002,31.268509,15858800
2008-10-09,48.590000,49.259998,44.259998,44.799999,29.398302,11223300
2008-10-10,42.020000,45.810001,37.070000,43.130001,28.302429,19740000
2008-10-13,45.000000,49.500000,44.860001,49.480000,32.469360,10573100
2008-10-14,51.790001,53.000000,46.610001,47.490002,31.163517,12060500
2008-10-15,45.790001,46.299999,41.980000,42.060001,27.600279,12907900
2008-10-16,42.200001,43.060001,39.580002,42.369999,28.084145,16082300
2008-10-17,41.389999,42.910000,39.009998,39.320000,26.062511,18277600
2008-10-20,39.869999,41.599998,39.000000,40.900002,27.109776,13386100
2008-10-21,40.400002,41.349998,38.520000,38.830002,25.737724,14320400
2008-10-22,38.080002,38.340000,35.680000,36.520000,24.206596,13842100
2008-10-23,36.779999,36.919998,33.860001,35.360001,23.437706,17648000
2008-10-24,32.020000,34.490002,31.950001,33.299999,22.072264,13391800
2008-10-27,32.810001,34.900002,32.349998,32.779999,21.727600,12798100
2008-10-28,34.139999,35.360001,32.000000,34.950001,23.165943,12818200
2008-10-29,35.529999,38.439999,34.500000,36.139999,23.954712,16072900
2008-10-30,37.330002,37.939999,36.250000,37.369999,24.769983,8689300
2008-10-31,37.209999,39.189999,36.099998,38.200001,25.320139,9869200
2008-11-03,38.820000,39.410000,38.000000,39.009998,25.857033,7617800
2008-11-04,40.389999,42.430000,39.830002,42.250000,28.004612,11411400
2008-11-05,42.639999,43.580002,40.099998,40.400002,26.778378,14047600
2008-11-06,39.820000,40.599998,37.340000,37.599998,24.922445,13289300
2008-11-07,38.490002,39.400002,37.349998,38.450001,25.485847,9256600
2008-11-10,40.250000,40.880001,36.820000,37.410000,24.796507,13844100
2008-11-11,36.880001,38.299999,36.570000,36.869999,24.438581,12705800
2008-11-12,36.549999,36.709999,35.049999,35.080002,23.252110,10751000
2008-11-13,35.599998,39.540001,34.400002,39.410000,26.122168,17357500
2008-11-14,38.509998,39.389999,36.709999,36.959999,24.498236,11991200
2008-11-17,36.709999,37.750000,35.299999,35.700001,23.663063,9379100
2008-11-18,35.330002,36.299999,34.730000,36.189999,23.987858,12275800
2008-11-19,36.099998,36.419998,33.799999,33.869999,22.450081,10596400
2008-11-20,33.369999,35.560001,32.230000,32.840000,21.767365,19824100
2008-11-21,33.660000,34.849998,32.099998,34.669998,22.980343,16836200
2008-11-24,36.490002,36.939999,34.599998,36.340000,24.087280,16864600
2008-11-25,36.869999,37.619999,35.660000,37.270000,24.703711,12915500
2008-11-26,36.000000,39.349998,35.700001,39.330002,26.069136,11110900
2008-11-28,39.200001,41.180000,39.200001,40.990002,27.169445,5429800
2008-12-01,38.919998,38.919998,36.369999,36.580002,24.246361,13152700
2008-12-02,37.299999,38.240002,36.529999,38.000000,25.187574,10440200
2008-12-03,37.389999,40.060001,36.930000,39.650002,26.281242,14289200
2008-12-04,39.099998,39.389999,36.910000,37.520000,24.869413,11379200
2008-12-05,37.049999,38.650002,36.689999,38.259998,25.359913,14260300
2008-12-08,40.830002,44.040001,40.400002,42.419998,28.117281,25502000
2008-12-09,42.049999,44.160000,41.259998,42.380001,28.090776,15381700
2008-12-10,43.250000,44.950001,42.900002,43.669998,28.945824,15423400
2008-12-11,43.009998,44.889999,41.700001,42.200001,27.971470,12132100
2008-12-12,40.049999,42.470001,40.000000,42.080002,27.891926,10389000
2008-12-15,42.570000,43.060001,41.500000,42.209999,27.978096,8065200
2008-12-16,42.730000,43.900002,41.119999,43.799999,29.031998,11652300
2008-12-17,43.349998,45.700001,43.009998,44.650002,29.595402,9688000
2008-12-18,45.430000,45.490002,42.009998,42.160000,27.944956,12694700
2008-12-19,42.720001,43.169998,41.910000,42.689999,28.296244,13271200
2008-12-22,43.119999,43.490002,40.820000,41.779999,27.693066,9148600
2008-12-23,42.080002,42.270000,40.650002,41.130001,27.262228,6449900
2008-12-24,41.270000,42.119999,41.000000,41.910000,27.779234,2110200
2008-12-26,41.980000,42.910000,41.900002,42.720001,28.316135,2855200
2008-12-29,42.709999,43.299999,41.709999,42.340000,28.064260,4973200
2008-12-30,42.570000,43.750000,42.009998,43.660000,28.939199,5060400
2008-12-31,43.700001,45.099998,43.700001,44.669998,29.608656,6277400
2009-01-02,44.910000,46.980000,44.709999,46.910000,31.093407,7117200
2009-01-05,46.900002,47.119999,45.810001,46.080002,30.543242,11098700
2009-01-06,46.790001,46.799999,45.410000,45.799999,30.357672,10863400
2009-01-07,45.220001,45.599998,43.200001,43.669998,28.945824,9026500
2009-01-08,42.930000,44.110001,42.520000,44.020000,29.177818,9384200
2009-01-09,43.910000,44.060001,42.250000,43.200001,28.634296,8872300
2009-01-12,43.000000,43.099998,40.630001,41.189999,27.302010,9583700
2009-01-13,41.110001,41.889999,40.549999,41.400002,27.441195,9281600
2009-01-14,40.000000,40.340000,38.250000,39.349998,26.082397,17261700
2009-01-15,39.160000,39.980000,37.290001,39.389999,26.390600,15448300
2009-01-16,40.590000,40.590000,38.060001,39.549999,26.497786,12890100
2009-01-20,39.150002,39.630001,38.000000,38.320000,25.673706,11889900
2009-01-21,39.270000,39.709999,37.720001,39.549999,26.497786,10287000
2009-01-22,38.889999,39.000000,36.330002,37.230000,24.943420,19268200
2009-01-23,35.990002,37.230000,35.009998,35.660000,23.891554,22677400
2009-01-26,33.599998,34.240002,31.700001,32.669998,21.888308,47390400
2009-01-27,33.240002,33.419998,32.099998,32.320000,21.653820,20354500
2009-01-28,33.259998,33.509998,32.619999,33.000000,22.109406,13466700
2009-01-29,32.610001,32.660000,31.629999,31.850000,21.338928,14575000
2009-01-30,31.580000,31.730000,30.059999,30.850000,20.668941,20956900
2009-02-02,30.100000,30.799999,29.600000,30.290001,20.293751,16966700
2009-02-03,29.809999,31.030001,29.809999,29.990000,20.092766,18880200
2009-02-04,30.440001,31.570000,30.200001,30.600000,20.501446,17419200
2009-02-05,30.350000,32.090000,30.200001,31.610001,21.178125,17793300
2009-02-06,32.380001,33.849998,32.209999,33.279999,22.297001,17010100
2009-02-09,33.470001,33.599998,32.400002,32.720001,21.921808,9063700
2009-02-10,32.860001,33.310001,30.610001,30.920000,20.715843,17205600
2009-02-11,31.350000,31.930000,30.650000,31.129999,20.856544,10544900
2009-02-12,30.750000,31.090000,30.030001,31.020000,20.782839,13662000
2009-02-13,31.410000,31.840000,30.850000,30.940001,20.729242,10182000
2009-02-17,30.299999,30.500000,28.520000,28.980000,19.416080,22207000
2009-02-18,29.160000,29.219999,27.770000,28.440001,19.054283,17863600
2009-02-19,28.950001,28.980000,26.860001,27.020000,18.102913,17837600
2009-02-20,26.139999,27.270000,26.020000,26.660000,17.861715,19735100
2009-02-23,27.260000,27.260000,25.059999,25.120001,16.829948,16294800
2009-02-24,25.250000,26.320000,24.420000,26.040001,17.446325,22352400
2009-02-25,26.040001,26.049999,24.360001,25.030001,16.769650,17736700
2009-02-26,25.400000,25.719999,24.150000,24.230000,16.233664,14299600
2009-02-27,23.750000,25.230000,23.500000,24.610001,16.488256,16872900
2009-03-02,24.070000,24.200001,22.030001,22.170000,14.853498,21017600
2009-03-03,22.650000,23.290001,21.709999,22.469999,15.054495,22397200
2009-03-04,23.809999,26.389999,23.660000,25.440001,17.044346,37251600
2009-03-05,24.700001,24.700001,23.180000,23.490000,15.737880,21400000
2009-03-06,23.900000,24.910000,22.520000,23.230000,15.563683,19993500
2009-03-09,22.879999,24.860001,22.719999,23.920000,16.025967,19510700
2009-03-10,24.760000,26.969999,24.530001,26.510000,17.761217,22468000
2009-03-11,26.969999,27.129999,25.660000,26.309999,17.627226,15780700
2009-03-12,26.209999,27.170000,25.270000,27.020000,18.102913,13783900
2009-03-13,27.440001,27.610001,26.020000,26.780001,17.942114,10861300
2009-03-16,27.070000,27.400000,26.280001,26.420000,17.700920,13215200
2009-03-17,26.510000,26.850000,25.670000,26.830000,17.975615,14259900
2009-03-18,26.240000,27.930000,25.700001,27.469999,18.404402,17978500
2009-03-19,27.969999,28.850000,27.770000,28.410000,19.034185,17542700
2009-03-20,28.629999,28.900000,26.730000,27.070000,18.136414,16531300
2009-03-23,28.139999,29.650000,27.530001,29.629999,19.851563,14463000
2009-03-24,29.540001,30.330000,28.540001,29.400000,19.697462,13690200
2009-03-25,30.139999,30.990000,27.690001,28.910000,19.369175,20700600
2009-03-26,29.570000,30.980000,29.450001,30.780001,20.622047,16161100
2009-03-27,30.200001,30.740000,29.750000,30.350000,20.333954,11277500
2009-03-30,29.340000,29.500000,27.049999,27.530001,18.444603,15827700
2009-03-31,28.160000,28.450001,27.440001,27.959999,18.732695,13405900
2009-04-01,27.500000,29.520000,27.440001,28.990000,19.422779,15308300
2009-04-02,30.290001,31.980000,30.000000,31.540001,21.131233,21643000
2009-04-03,31.600000,32.700001,30.920000,32.150002,21.539913,13674000
2009-04-06,31.719999,32.000000,30.230000,31.309999,20.977131,11067500
2009-04-07,30.389999,30.500000,29.379999,29.450001,19.730970,13156900
2009-04-08,29.770000,30.350000,28.879999,29.570000,19.811371,12817200
2009-04-09,30.510000,32.700001,30.510000,32.520000,21.787809,18171400
2009-04-13,32.250000,33.560001,31.480000,33.160000,22.216600,12458400
2009-04-14,32.669998,33.939999,32.410000,32.700001,21.908413,11034600
2009-04-15,32.599998,33.200001,32.070000,33.020000,22.122795,11224800
2009-04-16,32.500000,33.119999,31.330000,32.709999,22.197451,16226000
2009-04-17,32.680000,32.720001,31.209999,32.290001,21.912436,14723000
2009-04-20,31.620001,31.620001,30.170000,30.480000,20.684135,14373800
2009-04-21,28.980000,31.700001,28.500000,31.389999,21.301674,29526100
2009-04-22,31.559999,34.919998,31.400000,32.450001,22.021023,29665400
2009-04-23,32.730000,32.740002,31.469999,32.450001,22.021023,16288600
2009-04-24,32.650002,34.189999,32.240002,33.630001,22.821779,15805800
2009-04-27,32.730000,34.099998,32.689999,33.389999,22.658907,9647500
2009-04-28,33.000000,33.549999,32.400002,32.779999,22.244955,8480400
2009-04-29,33.169998,34.150002,33.000000,33.689999,22.862488,11981200
2009-04-30,34.419998,36.400002,34.349998,35.580002,24.145071,20103300
2009-05-01,35.869999,37.709999,35.650002,37.259998,25.285141,14113400
2009-05-04,37.930000,38.919998,37.599998,38.480000,26.113049,14399700
2009-05-05,38.349998,39.580002,38.250000,39.410000,26.744169,13609800
2009-05-06,39.939999,40.639999,38.410000,40.000000,27.144548,14755200
2009-05-07,40.540001,40.959999,37.209999,37.919998,25.733025,16972200
2009-05-08,38.490002,39.919998,38.279999,39.639999,26.900249,15556000
2009-05-11,38.750000,39.080002,38.070000,38.430000,26.079121,9486400
2009-05-12,38.740002,39.000000,37.130001,38.060001,25.828037,11919800
2009-05-13,36.970001,37.029999,35.779999,36.080002,24.484381,13415600
2009-05-14,35.869999,36.779999,35.380001,36.070000,24.477592,12056100
2009-05-15,36.060001,36.950001,35.150002,35.740002,24.253653,14010000
2009-05-18,36.529999,37.820000,36.110001,37.779999,25.638020,11012400
2009-05-19,38.290001,38.500000,37.540001,37.669998,25.563372,10539200
2009-05-20,38.090000,39.299999,37.169998,37.299999,25.312296,13806100
2009-05-21,36.759998,37.009998,35.369999,35.540001,24.117931,14108000
2009-05-22,36.049999,36.099998,34.180000,34.310001,23.283234,14292900
2009-05-26,34.380001,35.840000,34.029999,35.000000,23.751480,13792600
2009-05-27,35.500000,35.590000,34.849998,35.049999,23.785418,13517600
2009-05-28,34.790001,34.799999,33.439999,34.590000,23.473244,15118800
2009-05-29,34.959999,35.619999,34.790001,35.459999,24.063641,11076700
2009-06-01,36.369999,37.730000,36.349998,37.549999,25.481941,14336900
2009-06-02,37.509998,37.950001,37.189999,37.450001,25.414083,7734900
2009-06-03,37.000000,37.209999,36.230000,36.660000,24.877975,9236400
2009-06-04,36.860001,38.220001,36.279999,38.020000,25.800884,11317900
2009-06-05,38.520000,38.759998,37.340000,38.470001,26.106268,15819100
2009-06-08,38.029999,38.880001,36.900002,38.570000,26.174118,13725300
2009-06-09,38.500000,38.900002,37.900002,38.240002,25.950190,10475400
2009-06-10,38.740002,38.750000,36.930000,37.619999,25.529436,14923900
2009-06-11,37.790001,38.290001,37.250000,37.610001,25.522655,10273800
2009-06-12,37.470001,37.770000,37.020000,37.730000,25.604090,8567400
2009-06-15,37.009998,37.090000,35.869999,36.119999,24.511534,10456700
2009-06-16,36.459999,36.970001,35.389999,35.560001,24.131502,12501500
2009-06-17,35.200001,35.270000,33.750000,34.799999,23.615749,15381900
2009-06-18,34.919998,34.930000,33.549999,34.080002,23.127150,16245700
2009-06-19,34.450001,34.599998,33.450001,33.650002,22.835344,14484700
2009-06-22,33.459999,33.490002,32.009998,32.360001,21.959930,14197900
2009-06-23,32.470001,33.150002,32.139999,33.000000,22.394249,10935700
2009-06-24,33.520000,34.360001,33.130001,33.400002,22.665697,10348300
2009-06-25,33.919998,34.790001,33.180000,34.490002,23.405394,11633400
2009-06-26,34.540001,35.200001,34.099998,34.560001,23.452887,12586700
2009-06-29,34.860001,35.299999,34.150002,34.740002,23.575041,6831400
2009-06-30,34.689999,34.740002,32.990002,33.040001,22.421392,16878900
2009-07-01,33.480000,34.150002,33.150002,33.189999,22.523190,11585100
2009-07-02,32.790001,32.790001,31.740000,31.740000,21.539200,13560800
2009-07-06,31.570000,31.830000,30.959999,31.700001,21.512054,10887100
2009-07-07,31.620001,31.770000,30.240000,30.290001,20.555206,14612100
2009-07-08,30.490000,30.709999,30.010000,30.580000,20.752005,15867800
2009-07-09,31.150000,31.340000,30.580000,30.650000,20.799509,10181900
2009-07-10,30.400000,30.650000,30.030001,30.530001,20.718073,10456100
2009-07-13,30.809999,31.799999,30.250000,31.799999,21.579914,11100500
2009-07-14,31.500000,31.959999,31.219999,31.930000,21.668133,10124900
2009-07-15,32.389999,33.970001,32.389999,33.840000,22.964289,18065800
2009-07-16,33.599998,34.259998,33.139999,34.150002,23.465899,10224700
2009-07-17,33.980000,34.299999,33.790001,33.990002,23.355967,8814500
2009-07-20,35.320000,36.750000,35.250000,36.650002,25.183756,21979800
2009-07-21,40.810001,41.450001,38.040001,39.459999,27.114616,62789300
2009-07-22,38.470001,39.389999,38.099998,38.660000,26.564917,16656500
2009-07-23,38.759998,41.500000,38.599998,41.259998,28.351473,19367900
2009-07-24,40.930000,42.080002,40.250000,42.000000,28.859964,17007900
2009-07-27,41.849998,42.990002,41.549999,42.860001,29.450901,14323100
2009-07-28,42.340000,43.580002,41.900002,42.900002,29.478395,16693600
2009-07-29,42.540001,42.549999,41.299999,41.830002,28.743156,12387200
2009-07-30,42.650002,43.869999,42.610001,43.410000,29.828835,14918100
2009-07-31,43.259998,44.470001,43.000000,44.060001,30.275484,11731800
2009-08-03,44.680000,45.490002,44.340000,45.119999,31.003839,12258800
2009-08-04,45.450001,47.950001,45.349998,47.889999,32.907230,25328500
2009-08-05,47.759998,48.080002,46.430000,46.639999,32.048309,15593200
2009-08-06,47.119999,47.799999,46.560001,47.139999,32.391872,12246500
2009-08-07,47.950001,48.220001,47.419998,47.779999,32.831642,15352200
2009-08-10,47.590000,48.200001,46.590000,47.150002,32.398746,11555300
2009-08-11,46.770000,46.799999,45.029999,46.279999,31.800920,13091100
2009-08-12,45.900002,48.049999,45.599998,47.580002,32.694218,11464600
2009-08-13,48.020000,48.060001,46.639999,47.169998,32.412483,9605800
2009-08-14,47.169998,47.250000,45.439999,46.000000,31.608522,9107200
2009-08-17,44.750000,44.750000,43.279999,43.950001,30.199898,11384300
2009-08-18,44.200001,45.279999,44.060001,45.110001,30.996979,8892000
2009-08-19,44.000000,45.750000,43.599998,45.169998,31.038195,9045000
2009-08-20,44.930000,45.639999,44.660000,45.500000,31.264954,6887900
2009-08-21,46.029999,47.330002,45.619999,47.299999,32.501804,12327500
2009-08-24,47.900002,48.930000,47.340000,47.560001,32.680462,9772600
2009-08-25,47.790001,48.330002,47.360001,47.830002,32.865993,9574900
2009-08-26,47.709999,47.759998,46.750000,47.250000,32.467457,7900100
2009-08-27,47.000000,47.360001,45.919998,47.080002,32.350655,8307200
2009-08-28,47.580002,48.000000,46.259998,46.709999,32.096405,7568400
2009-08-31,45.770000,45.900002,44.900002,45.310001,31.134413,10475100
2009-09-01,44.900002,46.509998,43.740002,43.840000,30.124310,13899800
2009-09-02,43.840000,44.040001,43.189999,43.509998,29.897537,8886000
2009-09-03,44.310001,45.119999,43.630001,45.040001,30.948887,8784300
2009-09-04,45.029999,46.320000,44.840000,46.110001,31.684111,7398500
2009-09-08,46.900002,47.270000,46.360001,46.970001,32.275051,7448100
2009-09-09,47.040001,48.750000,46.500000,48.410000,33.264545,12361900
2009-09-10,48.130001,48.750000,47.630001,48.689999,33.456944,8196200
2009-09-11,48.720001,49.110001,47.810001,48.529999,33.347000,9760200
2009-09-14,48.020000,49.099998,47.750000,48.770000,33.511921,6909200
2009-09-15,49.110001,52.119999,48.650002,51.700001,35.525246,20593500
2009-09-16,52.310001,52.939999,51.939999,52.619999,36.157413,12789100
2009-09-17,52.590000,54.470001,52.509998,53.889999,37.030090,15284900
2009-09-18,54.110001,54.490002,52.939999,53.419998,36.707115,12397800
2009-09-21,52.680000,53.430000,51.820000,52.459999,36.047466,10109400
2009-09-22,52.990002,54.430000,52.860001,54.340000,37.339302,11179500
2009-09-23,54.430000,54.709999,53.110001,53.139999,36.514721,9615400
2009-09-24,53.279999,53.799999,51.099998,51.849998,35.628319,11799300
2009-09-25,52.169998,52.720001,51.049999,51.200001,35.181675,10786700
2009-09-28,51.750000,52.400002,51.250000,52.180000,35.855072,6040400
2009-09-29,52.230000,52.889999,51.490002,51.599998,35.456524,7536500
2009-09-30,52.200001,52.470001,50.369999,51.330002,35.271000,10647200
2009-10-01,50.820000,51.090000,49.299999,49.450001,33.979172,12845600
2009-10-02,48.680000,49.450001,47.500000,48.830002,33.553154,10681200
2009-10-05,49.200001,50.799999,49.049999,50.750000,34.872467,8668000
2009-10-06,51.400002,52.389999,50.689999,51.700001,35.525246,9776300
2009-10-07,51.250000,52.080002,51.250000,51.900002,35.662659,7437300
2009-10-08,52.529999,53.259998,51.759998,53.090000,36.480370,11193400
2009-10-09,52.509998,53.700001,52.310001,53.639999,36.858292,8049900
2009-10-12,53.990002,54.000000,52.810001,53.049999,36.452885,6686100
2009-10-13,52.900002,53.189999,52.080002,52.740002,36.239868,6511700
2009-10-14,53.520000,54.509998,53.049999,54.509998,37.456112,9191300
2009-10-15,54.000000,54.790001,53.509998,54.770000,37.634769,7367400
2009-10-16,54.110001,54.750000,53.619999,54.570000,37.497337,8837900
2009-10-19,54.889999,58.200001,54.860001,57.849998,39.751148,18786400
2009-10-20,61.169998,61.279999,58.369999,59.610001,40.960545,33896900
2009-10-21,59.049999,60.119999,58.230000,58.400002,40.129101,17064300
2009-10-22,57.799999,58.900002,56.299999,58.740002,40.655109,11376500
2009-10-23,58.610001,59.590000,57.430000,57.599998,39.866096,8775700
